File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
e5d0c077-afda-405a-8517-a0ce58497efa	dd752d51-02c4-4850-a355-18770d9be482.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8582	TCGA-85-8582-01A	Primary Tumor
e993a468-50b0-4712-807c-27f0d4da1bba	514bf089-668d-46fe-934d-8538e0d88366.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2787	TCGA-66-2787-01A	Primary Tumor
884569ab-5555-4e94-9ac9-f52e72fcc441	e035a46e-6114-4a64-b5ae-9e6209223493.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-ED-A627	TCGA-ED-A627-01A	Primary Tumor
e40c7410-a904-44ff-964d-95f264e82e2f	24c718b7-98dc-4c93-9115-8730f1839c48.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-AACC	TCGA-DD-AACC-01A	Primary Tumor
19e2a787-1931-403f-99df-1bfcb201a44f	b69fd0a9-dc72-4dcf-b41b-3e79dca7b03f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-XM-A8RC	TCGA-XM-A8RC-01A	Primary Tumor
37b8688e-7623-4a2c-93ff-d6d8c640868a	05efced9-d60f-43ea-9b61-c6efaf902e7d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A4NB	TCGA-DD-A4NB-01A	Primary Tumor
df4a1f80-3ae0-4539-9eb2-abd7a59ae2ad	3a76abb6-8b64-4a57-875c-c623476e8041.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-ED-A66X	TCGA-ED-A66X-01A	Primary Tumor
bf2be4e1-b1ad-446f-96df-35cd0982fa84	c7fd15b5-1f15-4fe9-b3ce-77bf232bd110.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A114	TCGA-DD-A114-01A	Primary Tumor
60dcbfe0-4c86-4d27-93fc-e5bbeb95a20e	15941f8a-9656-4fb5-95fa-70697a849f31.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A62O	TCGA-FD-A62O-01A	Primary Tumor
bb0375e1-06d1-403b-aef1-a8bfa94f92cc	e4d84c7f-df9a-48c4-9269-aa15fa20e103.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A3A9	TCGA-DD-A3A9-01A	Primary Tumor
2f42a8a6-75a7-4790-b03c-0613c4e834b1	79f4b12a-ed1c-46d5-ae3d-a0422454eaf4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-XR-A8TG	TCGA-XR-A8TG-01A	Primary Tumor
f47f607a-e46b-4de6-8e02-4002a1100ba7	b1c14670-f940-48ae-be69-ad127da9649e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-XU-AAXX	TCGA-XU-AAXX-01A	Primary Tumor
2b5c9b5c-41ca-4409-9865-8132cdd1221a	d7c21711-bd24-4d39-8a16-2c33080e51f8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-ES-A2HT	TCGA-ES-A2HT-01A	Primary Tumor
e4e67e31-e1e3-4d2b-ad0f-2dae17b1807b	1bc02824-c696-404d-a652-2df8267ff5a6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-2Y-A9H3	TCGA-2Y-A9H3-01A	Primary Tumor
2d18df1f-197d-44fa-be66-d4ef832284bf	fe044809-7bce-41ed-9c7a-5c1d30ba2dc5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-XU-AAY1	TCGA-XU-AAY1-01A	Primary Tumor
f475faa8-b6ce-4456-8ff7-313bb7df6e33	55b03d0c-3aae-4673-b665-1b59ec3ce87f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-2Y-A9HB	TCGA-2Y-A9HB-01A	Primary Tumor
b03cc16d-2045-4302-bbfa-d189cde8feb9	441c27cb-8d2c-49cf-b080-857cae4b0be8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-X7-A8M5	TCGA-X7-A8M5-01A	Primary Tumor
bc658184-9efb-4da0-8a62-e0c8e402db6d	7206fad1-5da1-4574-862b-837a40be4b7c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-A7YN	TCGA-E1-A7YN-01A	Primary Tumor
4d46f344-096e-475f-ab04-ca561fbe8fed	1df2a43f-7735-480c-99cf-d983f1c94b85.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A8ZB	TCGA-QK-A8ZB-01A	Primary Tumor
98a86f60-48e9-46f8-80d5-5d96a8bf4448	86db2f40-896f-4392-9552-4f8be50bb653.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6481	TCGA-CR-6481-01A	Primary Tumor
da730f43-6999-4a10-8564-17eb8ed3f9e4	55cc5090-826a-4e3b-bdfc-d4db8b69071f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UVM	TCGA-VD-A8KB	TCGA-VD-A8KB-01A	Primary Tumor
9112f763-284e-44e0-ad2f-9e07479f6ec0	34c48a6e-1714-4871-aa8f-7d39dd8fe78e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7010	TCGA-DU-7010-01A	Primary Tumor
14a7dc8b-16c9-4ae6-83d0-c89d46c7dc93	f5f92079-466f-4e7b-86ab-ccef253e963a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-X6-A8C3	TCGA-X6-A8C3-01A	Primary Tumor
d78eb5c2-b3d9-4d2f-8e09-206571da5535	5c44bb54-7526-460a-9998-e7b80f5c16ca.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A2CH	TCGA-EO-A2CH-01A	Primary Tumor
72531a3a-3565-4ea9-8d70-6ca2af13d953	f0486819-c1dd-4ae0-b191-77570ff2abb0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-AB2V	TCGA-DX-AB2V-01A	Primary Tumor
cfa4f253-0203-4b98-9cb5-8d70ca7490d6	69dccbbf-11bf-441a-81ec-79b92407ea77.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A3LO	TCGA-A5-A3LO-01A	Primary Tumor
6b19db4c-0e1a-48ad-acc8-02a8efb9eb37	eec28a5a-e054-486c-82c1-2f439b69ed62.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7J0	TCGA-S9-A7J0-01A	Primary Tumor
0cc5065e-a36f-4232-b7fc-ad031d5e2613	9fe92e91-376a-4d8e-a34c-37e4a3c00f32.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3B1	TCGA-EO-A3B1-01A	Primary Tumor
2a3622f2-2936-4a65-8a4e-bf47f8e923d4	788465ed-def3-4d72-ac49-6d2f0c19759e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3NC	TCGA-AJ-A3NC-01A	Primary Tumor
9ea2cbe5-c59a-4ba9-8c2a-016981c65307	7c366536-e6c8-4f06-908d-32a89408dc5a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11U	TCGA-B5-A11U-01A	Primary Tumor
c2afc65f-be47-4b20-b4db-bb97dde6a9e3	9bc967f6-6bf6-482b-b585-4ce1e5e73f5b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-WY-A85A	TCGA-WY-A85A-01A	Primary Tumor
a8d12c00-44bd-4087-b070-64a6515ee84b	b1598fb1-aaa8-4333-be93-c6642bc0d90e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RQ	TCGA-TQ-A7RQ-01A	Primary Tumor
4ef1f602-a464-474e-a618-fd71aa9bbe74	4f320b74-5590-434e-88aa-8e9fd04db4f1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A168	TCGA-D1-A168-01A	Primary Tumor
75e37138-6eb8-4440-8596-627a212f6078	08ec676c-8ea3-40ed-b579-8ba863af6102.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LV	TCGA-AP-A0LV-01A	Primary Tumor
3c1fad81-04dc-4dd2-a0b5-b711dfb3e7e0	538b497d-98a2-4e5b-afd6-e5dfe63d098a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0VP	TCGA-A5-A0VP-01A	Primary Tumor
8e52d261-73b0-4bde-9b77-52badc6c5cde	aaa763af-c45c-4b40-9517-c616ad0ff5a8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7873	TCGA-HT-7873-01B	Primary Tumor
2d5593d3-6695-4137-803a-991508e89732	8c39bcac-282f-4ea4-84ae-821f9a147344.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-8167	TCGA-DU-8167-01A	Primary Tumor
da9b145b-3276-42b6-a497-cbf5352507c2	6d7f5731-e599-4e3f-b80b-1f0ac2f68111.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0C9	TCGA-BK-A0C9-01A	Primary Tumor
97b14803-64a9-451c-8d67-1f9e07a2a7bf	9bbe408c-e2fb-4485-ad73-618ca57da131.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A16N	TCGA-D1-A16N-01A	Primary Tumor
87dd894b-2197-49e3-8529-2295d1f43a0a	33c9525a-7684-4e3b-8446-24c66b73e19a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6U2	TCGA-S9-A6U2-01A	Primary Tumor
535720e9-a2b3-49f6-8869-6c43bd8661e8	c43bb464-e04b-4867-9b4a-ef664d2d6bfb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7IQ	TCGA-S9-A7IQ-01A	Primary Tumor
2ff3f415-bd55-4481-84b2-8ae67dbce5b5	f3876e31-2267-458d-826f-769bcfb34e56.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-4639	TCGA-CJ-4639-01A	Primary Tumor
55e0c52f-8c8e-4200-8f40-f287c07d318e	b1fc4b98-8e85-442e-9204-d4e5dd4e6bc5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-4865	TCGA-CZ-4865-01A	Primary Tumor
4edbdb5b-ed0e-4ddc-8e43-16dd94f09bb6	6aa7ae56-0370-41a9-9286-d4795e06cf5a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-5180	TCGA-BP-5180-01A	Primary Tumor
ed000aca-8ec2-4a5f-86ad-864ba11ee4ac	22002701-fcbc-4042-ac55-c93a6574c0b5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-8596	TCGA-BB-8596-01A	Primary Tumor
00cc8cc4-9e54-461a-851a-3bf6ee52e6c2	1182a295-bb26-480f-9868-b2b7d03c8b9e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-S7-A7WQ	TCGA-S7-A7WQ-01A	Primary Tumor
1943c2db-4c91-41d3-b762-223a896911bd	75ad3961-85e4-44b3-aeca-e04e884ca741.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-QT-A5XL	TCGA-QT-A5XL-01A	Primary Tumor
734e8153-e7eb-4cc5-b865-e8333c0bfe72	8d39e856-f93f-4eab-90ef-1e924b059fee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-DV-5567	TCGA-DV-5567-01A	Primary Tumor
89ebad20-184d-4f5d-818f-b815f35c6121	6d221ee7-2444-464e-9782-e83df2e203fa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-BP-4992	TCGA-BP-4992-01A	Primary Tumor
92335aac-7720-40b3-8c27-a07e1613cc2d	e52ea781-07b0-408d-92c0-c87f5725159d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B2-5633	TCGA-B2-5633-01A	Primary Tumor
44d50584-cd5e-4c67-a92b-187bf1fcea1d	d5f12de3-57fe-4d08-811a-f0f9a6cfb8b7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PCPG	TCGA-QR-A6GT	TCGA-QR-A6GT-01A	Primary Tumor
b09ae8cb-d283-4ed3-93dc-57450207ccc7	c0b05393-e154-459d-a17a-9e03d404ae6e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A1AZ	TCGA-E2-A1AZ-01A	Primary Tumor
ddd9d5b0-9e6b-4873-96ea-c5b929764fa9	9221965b-27b8-410e-bf2c-32f9318d0514.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-GM-A2DA	TCGA-GM-A2DA-01A	Primary Tumor
66a55ab7-a18d-4a77-aceb-239578b9d5d1	8677d42c-aef1-444d-b9a2-0dbcced0e886.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0T6	TCGA-A2-A0T6-01A	Primary Tumor
074f7b7c-0c38-41f3-a1bc-5fa4e4610b1e	5018e9b3-06a9-47f9-b6c9-73d6dbaf188c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0HI	TCGA-BH-A0HI-01A	Primary Tumor
15df0366-8608-4846-9b7e-00563cd589f1	e54638eb-8b35-4cf1-af4e-3411dfbd1ba2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A3XW	TCGA-A2-A3XW-01A	Primary Tumor
144ffa5e-3d16-4460-ad98-b0ab69b86589	ab2d5a3d-4253-4c80-bfe6-0d8ffe163140.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A22E	TCGA-E9-A22E-01A	Primary Tumor
0fc7aebe-343b-4572-bd5d-ad7d5f0c5816	7f08d0f0-7b1b-4ef0-a3ba-4bc12097a0bb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A04W	TCGA-A2-A04W-01A	Primary Tumor
d763b98e-7092-450e-ba50-2cc92082453c	1f4c4871-667d-4310-a45a-4a5d5f6b60eb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A3Z5	TCGA-D8-A3Z5-01A	Primary Tumor
dde9d855-d6fd-48de-89d3-8e96ef1fb175	ad778372-ad13-4d11-ac15-900de7d9637a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A400	TCGA-B6-A400-01A	Primary Tumor
3ff20106-2954-4e42-9d50-480b78abf5ce	70089c01-2fbe-4501-bccf-747b40872d6a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A1-A0SH	TCGA-A1-A0SH-01A	Primary Tumor
8ef03cfe-1f0a-439b-971c-5b5051af1f2e	f2351cac-aee0-4de6-80eb-d5b886ff6ea0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A0AD	TCGA-A8-A0AD-01A	Primary Tumor
58eed31c-c940-4234-8dad-c9aa74e4a16e	a763a168-2e72-45e5-a96f-387a4825e84e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AQ-A04H	TCGA-AQ-A04H-01B	Primary Tumor
75882f09-d3a8-47a9-b28e-1756ac6acb29	b39d696e-8048-41d1-a849-4cccdaf54d06.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AN-A04C	TCGA-AN-A04C-01A	Primary Tumor
56748cdd-60a4-4601-a3b2-325e26dfafe6	7d31ccae-fd6c-41b6-bdfb-2a42fd68b4c9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AN-A03X	TCGA-AN-A03X-01A	Primary Tumor
9bc800dc-4549-47e6-817b-3097cefcd355	d827a931-364f-4e8f-8a50-d600f619be5f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A3XZ	TCGA-A2-A3XZ-01A	Primary Tumor
deaaa6e9-7938-465a-a710-5408a616480b	bb61735e-8207-42e2-95bb-3d2c8001595c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A8OQ	TCGA-AC-A8OQ-01A	Primary Tumor
7e143fc6-2e77-412a-80f5-0a85fa1e19d9	20ff57b5-eeb2-4312-a5e0-11ac8c8d573a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1EV	TCGA-BH-A1EV-01A	Primary Tumor
0b7bf433-15e4-4081-82b0-a987515a5534	42d4f4c7-690c-4c0d-a2e8-ad3aef6f7776.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0IB	TCGA-B6-A0IB-01A	Primary Tumor
74596ce5-9b85-4915-803b-acda459acb5b	5f615a4b-f0c6-4313-88f3-a2a8f4a713c4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A1AX	TCGA-AR-A1AX-01A	Primary Tumor
5a846035-824d-4fe1-a5dc-80554ae642b3	0404b823-fd3c-47dd-9861-0f9f01a02d2e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1FB	TCGA-BH-A1FB-01A	Primary Tumor
218accc6-b070-4c4f-b2de-09f380304e7b	915d5363-e343-4154-86cb-dbef1a586192.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A574	TCGA-E2-A574-01A	Primary Tumor
1fe4a7db-d97d-459d-a834-3c2c5378530e	16942d90-640a-4f7f-9822-e613cd44b3a7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A07I	TCGA-A8-A07I-01A	Primary Tumor
8c960158-4d9b-4c19-a56b-a36159f4167b	8dc6012e-51fa-4750-85b3-0edd67a9266a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A423	TCGA-EW-A423-01A	Primary Tumor
56a1a889-ef62-435e-8627-fe6c52c7193d	1fb17947-620e-4655-8b19-7adef7238ab5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A3XY	TCGA-A2-A3XY-01A	Primary Tumor
0cae5674-4a9a-4f5e-bb89-4308f0c8f879	76f75946-4d85-415e-8602-d1153fe3e2c3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A7VC	TCGA-AC-A7VC-01A	Primary Tumor
a1f1f52f-9a63-44b2-8089-5cd62fc436aa	a6c37f79-63ef-47b6-8709-94ce7b88a1a8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A2P6	TCGA-E2-A2P6-01A	Primary Tumor
bf53da30-6b9a-41cc-ada0-3a2c7c0547be	a62f2229-21de-4876-9735-062659ccdcbf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A04Y	TCGA-A2-A04Y-01A	Primary Tumor
a8ebea86-3b3e-4e0d-839e-709c44c394a3	fd168f37-df3d-4cf2-881e-c90c61c95fdb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0E9	TCGA-BH-A0E9-01B	Primary Tumor
e0cadb96-0a28-4869-854e-070d8ae0c28d	7a284ab1-3849-4c83-ae30-86cf1136f641.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A2BK	TCGA-AC-A2BK-01A	Primary Tumor
aa1d410b-b0f1-4fb4-a442-dff2a8dd3749	d728d3c9-c5fb-4112-8239-4bb211d6770c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KM-8477	TCGA-KM-8477-01A	Primary Tumor
2c1b4263-f847-4ed8-af56-7ed0cc729f03	8ec5a017-d4e6-401f-b057-85583a8e891c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KO-8414	TCGA-KO-8414-01A	Primary Tumor
af626e7d-a391-4fac-a4cb-afca643fd321	5556b0ba-be9d-4084-b7e1-7146d452f1cd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KL-8323	TCGA-KL-8323-01A	Primary Tumor
7d00793c-f989-4501-8119-3e39577428a4	f1c4a3ea-9211-4699-b7d8-8d6aac6f70ce.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-READ	TCGA-AG-3602	TCGA-AG-3602-01A	Primary Tumor
7516a33f-2b76-4fed-b6b4-7393cbddab2c	857c670d-8322-4648-a3de-8279a9d015b7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-READ	TCGA-EI-6506	TCGA-EI-6506-01A	Primary Tumor
20eb981f-8542-4c1d-81f7-0a77d8c3d623	9625fc9b-7783-4f74-a2dd-cd13ead7dd96.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KL-8328	TCGA-KL-8328-01A	Primary Tumor
fefd6f6d-666a-4492-bcf3-de98dd05dfcd	af992a15-4986-4063-929f-096cde2b16f3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-XE-AAOJ	TCGA-XE-AAOJ-01A	Primary Tumor
e686efd8-d213-4daa-9966-77deb44185d1	ef4d1644-8461-49fa-a061-b1715b157f9d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-2G-AAH0	TCGA-2G-AAH0-01A	Primary Tumor
6f14088f-ec34-4ab6-8c34-867e41fc37c2	61f9864c-ebb0-4ce5-86fa-6dc394101af9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-MESO	TCGA-3H-AB3K	TCGA-3H-AB3K-01A	Primary Tumor
f594afdc-6bd7-45cf-b189-dcb10d059cd9	d84fb9b3-213e-49df-9f6d-a1bc076a071a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-MESO	TCGA-3U-A98J	TCGA-3U-A98J-01A	Primary Tumor
d35e2f32-5020-4960-8d60-ea53a9e39417	21a8c3f3-7132-4ebd-bcb1-4af83d968039.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KN-8426	TCGA-KN-8426-01A	Primary Tumor
b897e76b-e431-4ad1-8d1a-ad8defc3c351	3bc1df9f-7147-474b-9243-9736b0401fcf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-READ	TCGA-CI-6622	TCGA-CI-6622-01A	Primary Tumor
cf2bb17a-67c4-4a7f-a291-eef5735d9fcb	073c9799-4af8-4527-b223-6a6d57c3f46d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-2G-AAFN	TCGA-2G-AAFN-01A	Primary Tumor
200b3372-8046-49ba-9a7f-85cb5993008d	39952ce1-cb34-48c6-ad20-7aca8286f4ef.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7742	TCGA-HC-7742-01A	Primary Tumor
7e98f9c1-057f-4abc-9148-b9fc49ee8a28	9e6193dd-1a08-4769-af3b-8570535f40c8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-FC-A8O0	TCGA-FC-A8O0-01A	Primary Tumor
9ce18c88-828c-4636-82f5-63f026ad2d2e	a57cbcd4-61bb-4a57-85f0-21dca9945eeb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-JY-A6FB	TCGA-JY-A6FB-01A	Primary Tumor
496308b4-a886-4bc4-8c85-23c483d98aa5	388fca1d-5282-41cc-b638-dfdf54249dbd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PAAD	TCGA-2L-AAQA	TCGA-2L-AAQA-01A	Primary Tumor
23552131-60b4-44b2-8ccf-2599128dff2a	22c5c58f-9b9e-42b0-abdc-bb57fa0468e5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5508	TCGA-EJ-5508-01A	Primary Tumor
3abf09bd-4cce-4a8c-91e7-8dc2cbc120b4	b0159d01-f1eb-490d-875b-cfdabed6f529.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PAAD	TCGA-HV-AA8X	TCGA-HV-AA8X-01A	Primary Tumor
c020fe26-af39-40d2-8d38-daf31cbd83da	50579940-fb3a-41bd-94a1-429eced43449.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-R6-A6L4	TCGA-R6-A6L4-01A	Primary Tumor
ba5cc9d6-4977-4945-81ea-41eb741ab6c5	0f426284-c121-4860-bb80-8df032b0dea8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PAAD	TCGA-IB-7652	TCGA-IB-7652-01A	Primary Tumor
ce167a83-d203-4543-bb3a-488cb85829be	0160fa3a-3a99-48b5-8bbc-6f0add02ae78.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7749	TCGA-HC-7749-01A	Primary Tumor
c6607b76-9186-412d-97d1-f0cf7c180668	76e26c2b-3318-4bcd-87df-4bcccdce9643.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A49M	TCGA-LN-A49M-01A	Primary Tumor
7ed192a1-e71b-41a9-9ed9-7c9c0e295a61	16a11988-6ed2-4906-8f78-fb6e82b02aa2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A9OT	TCGA-V1-A9OT-01A	Primary Tumor
600f9916-cd54-42d4-b728-310275cce5dd	ede52976-0412-4878-a28e-1b1b39316e0f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A9FQ	TCGA-LN-A9FQ-01A	Primary Tumor
