id	filename	md5	size	state
0097e580-5a77-4cc2-b43e-99df1eb9fad0	5e79c5a9-5341-44e1-95fb-392020416b0c.htseq.counts.gz	ae5ed0faa6ccf8b75ed1ea3eb7ca5c26	244623	validated
0268d740-37f4-48ad-a9a6-0fad12d26d8e	35a1df51-9daf-4d8b-ab87-222b8562244a.htseq.counts.gz	16f075c7c35e590ab9a0932ef376d2a0	247965	validated
03c803d8-e799-45a1-b50a-4d729381b2e9	ee9c5d88-69be-4863-9e80-95ebd10fe530.htseq.counts.gz	c566a1c501a87a874c5381174a289662	245792	validated
06e4b251-cef2-4a98-96ab-c3b31111674f	34443851-8f41-46bd-b63b-d522bf8a2f40.htseq.counts.gz	2ff9f963536d891490f9c6640dd85c51	260278	validated
083df11e-8c68-4b0c-8976-e4b7a974034b	bb1160fd-9f7e-48a7-b9d1-4bdfa6e26588.htseq.counts.gz	1d88626aaeabee8ec6ec1ce9d0f7605f	252326	validated
087b7930-d706-4ff0-bf37-ef30b40f525f	045e2535-012c-4cec-b386-9d6f62b91829.htseq.counts.gz	0201b85c8e141d34a088516bceccdcdf	265993	validated
0d0bc489-f624-48e0-80cc-06498e4efc03	42646557-ce36-4faf-9340-ceb3fc0e969a.htseq.counts.gz	bdf9beb9d13524e9a0486b9b5cd26240	258825	validated
0dcd932f-b9e7-42dc-b6f5-af199defe29f	4bc9290d-823f-4c98-8cca-f683588cbd49.htseq.counts.gz	21eff2eb37b576f30b0a76713c599e89	258145	validated
10140ed6-2634-46e7-9e8d-7912a8ba794b	a32bbdca-c79c-49b9-bac7-8b442e4b47e0.htseq.counts.gz	692797a8808418e903a230a9874c6768	250309	validated
10d08172-48d2-49e7-b760-721163492cc1	c1071bcd-5a0c-4e09-a578-fc4b6dbe26ad.htseq.counts.gz	bab0c7ec99e116bda60ed53f9172adaf	241180	validated
10d3c86e-142d-401e-801e-fb6793523cbb	b9e52e4e-4f2b-446d-8065-b399f9fec644.htseq.counts.gz	b4b055a928175c5e968eefe930368e1a	257032	validated
11018a0d-6a94-4528-bf3f-27d08244d12c	4e22d3aa-a223-4ea7-bf40-4e2a2f4dd5f1.htseq.counts.gz	0063838fda6ff799efbde303f0401c76	252434	validated
114ff296-a45a-4c0d-88c4-fab211a2b073	1ab1536f-cc6c-499c-b555-96c62327471d.htseq.counts.gz	6daa22337366861e0b4b97e79f7050a7	246073	validated
11b29aeb-57c7-48dd-b2fc-3190d4ea4d39	dd9a3ab6-6c93-4b47-9b4e-62e56767054b.htseq.counts.gz	f11a897ae10e77e75c7b30e096762ea6	253314	validated
1217dc36-517e-4d52-a10b-c26274c22826	773cf932-d91e-4358-8c70-ea32c18fc7b2.htseq.counts.gz	9e903a32c5733e0557e258c90c0dbc60	250803	validated
144f72b9-3d79-4619-826c-1c79d3b9108f	046e8909-9b5f-42f3-8bd3-e206dc70927c.htseq.counts.gz	915968d4515bce357ff3a7e1daae3f7f	256220	validated
15434197-bbb5-4998-93f5-9d51d90f7ed1	397a5439-ee3e-455f-a29e-249bbfbc8d9a.htseq.counts.gz	1ffd2e1f9c909006670f3ba77ea9553d	255329	validated
15c6062d-ae1e-4d9b-ba92-11faad1f727a	70f99dbf-42bc-439c-b562-c51b8e54234e.htseq.counts.gz	c9005c2c6ea28f005b47c4d90d5dba67	252335	validated
16d5f125-6448-42f9-9e71-5562e9797dda	461dd696-2381-4084-b56c-96c5d7d73cf7.htseq.counts.gz	6cfd13c1b473f524f8cdcd8727b87259	259491	validated
18a7a182-63af-4f73-bba6-1b81660c2195	679c8a49-57eb-4462-9940-0ad964135a3b.htseq.counts.gz	b613e85e29456aedd40a82f09374fbe4	251801	validated
18bb9ec6-31ca-4b55-9e29-3f4f952d69a4	53735683-e9b2-4745-809d-5cba358f5b41.htseq.counts.gz	aaebc0af7a03f740949deaa09bcb7375	241282	validated
1c161565-bcbe-4258-8167-940bad0d4b79	491e50ed-21d3-4dc6-ae6c-e56f94e22ca4.htseq.counts.gz	8104ef3ac288a507d4b4756b9fd333ad	240443	validated
1d0e8955-d26b-4355-8f5b-9e399721307f	0a4df4cc-74dd-4858-864b-b483e75b30f8.htseq.counts.gz	2536760b6ed86d31ab06523b3c54dec9	252468	validated
1de93911-0d01-4d8b-a843-874facac6c6f	6c45388f-00c2-4052-ab22-833d9d76fcf9.htseq.counts.gz	f7289b82054262b062c702f038e89eb8	247027	validated
1f00f08d-e574-498b-bbbb-82d5ba1467d3	75aae4bd-4647-4f07-8d9f-df45cc1733a9.htseq.counts.gz	ff232a304f385989d40dc29cea5d46f9	257877	validated
1fbe7f8c-bd58-4462-bd14-107268c693b4	666b1386-0778-4b3c-a736-dccdc041c80f.htseq.counts.gz	77ee4721519cd4b006c85a86a8c266fb	257748	validated
1fc10e41-c53b-4b77-8792-fe9abe886584	cde6f32e-abc0-40a5-9e70-632efc716c67.htseq.counts.gz	7d58aee8406664a845b48abcc54cac24	252903	validated
214a3018-5f2f-4340-bde2-7f893b84e573	bc81c085-a31e-4b2d-9697-3680d9b0f132.htseq.counts.gz	7bdf731acab645997754d5124bc15588	248552	validated
24d999c6-5054-4704-8122-8713bd76eb63	28bfefe4-61de-4e9e-8027-686fd9dd425b.htseq.counts.gz	aee9b093495ca9af8046c0e403da2c08	250287	validated
2557c2f9-a217-47a2-858c-1e8a78fcc8d2	9d146f01-0ffb-4e15-a87a-f4f4b579d143.htseq.counts.gz	c19a4a9004f9342ad3a993139b907441	262601	validated
261b0aa8-21b6-4bdd-b0f1-ebad48d0b010	c31622fb-6640-4050-8867-b695fe2d6a79.htseq.counts.gz	0d9c0d26e9409751207bc55b578668e2	257387	validated
29d0b228-2769-4fd9-a969-249eb5624e4e	5ca25e56-8607-4473-a543-b3be515d5236.htseq.counts.gz	32c36c66208c5f786846a39d4a8d32c1	244292	validated
2a2f0f28-68dc-4ef8-91de-a051c48013fa	306df79f-3f2c-4631-b527-7d79336bc573.htseq.counts.gz	16c0191e4d8c309cb91e0d1e2259b04a	257530	validated
2bfff29e-b3a4-4a6f-9b30-811dccc308fb	dc7826af-618a-4607-9cf2-f5b2f6f15406.htseq.counts.gz	4ce6ab63c7ea49b06a5972f2727a1de9	258058	validated
2c7ae0e4-dcbb-4438-9b95-645f7e67db45	51fc8b38-7fd8-4483-9211-c80435455470.htseq.counts.gz	baf5bbdd8d13d295c63c58feea8c7e45	248691	validated
2de65f22-7c45-4909-a175-34e5a4570a19	e6862c5b-459e-40b5-9213-5fd7e1448be1.htseq.counts.gz	38d59cc30aabb8ba5b67a4373bd3e3a0	256976	validated
2ec8c000-0991-4995-8dde-e499a1101d5d	d4b81c99-3e09-41b5-b4df-2d7c611fcc73.htseq.counts.gz	2d27838dc369b581e01075836d1b0d02	250161	validated
32136c7e-6e8a-42f0-83f5-6b0df9852609	8c35357a-dc7c-4e70-bb53-ce8f520bdb86.htseq.counts.gz	2c4f60a0189ef7b62336c7748d951d39	249391	validated
333a03e2-4e0e-4b4e-87f5-072e7949a33a	8309be46-0342-49d9-b6f1-b2779eaaee9a.htseq.counts.gz	c604ed6be80c3f7c330466274f84b7c5	252218	validated
34a63e13-20be-4270-b85b-74106538e431	f86397e1-1ae1-4868-8999-3b9f9b74b80d.htseq.counts.gz	74316525bb997b8e9ec7c05fe1780fee	241968	validated
356b6a31-00c8-4e46-ae03-d4af96dbe58f	bbb7c180-3737-4c05-a145-08da7bab76c2.htseq.counts.gz	28f214473cef4091948429b8d8935e32	262088	validated
35db776d-2982-4069-a8ad-6dc7852b9f0c	0508b190-f00b-475b-ae8d-a26bae9fad64.htseq.counts.gz	12bdee035d18fe2bd5ff9766fd1e93b0	253092	validated
3626df40-bc23-44be-9a2a-b09cb76dfd22	ec4a2c9d-1d81-4129-b2b9-ac500f39f7ca.htseq.counts.gz	4026f3c55a1a3bbb6f117232192dd69e	253986	validated
37bd16af-ecc0-4ec3-88ea-85e4c87b87c9	63a30223-e2e9-45bc-bc42-c00f9202b493.htseq.counts.gz	87f9e38add21ed6180e6e24accf04870	252903	validated
3d433bf6-89bc-496f-aaf9-8fac42818ad9	80d9227d-b41b-44eb-b230-cb1c14b5ee1a.htseq.counts.gz	1b202906bb91454d2f4a117b60e8c705	252912	validated
3fba142f-1099-4b41-a8aa-b04043911424	4f49b63a-11d8-46f2-b359-fddc8b911a60.htseq.counts.gz	636aecfc9ffdf28f9df1103dcf8ad21c	259869	validated
4a109268-236f-4bcb-8224-fa841859a5e6	cde3831b-6eaf-4404-8357-f700f77f94e3.htseq.counts.gz	da81d8784b7879c8793ac3fd88ec5e94	256667	validated
4c5b9733-4a6c-43d2-b54d-bb72f02b3c3e	443cd24f-4b70-44e8-8d9e-0f639bbf15b0.htseq.counts.gz	b3113fb922567272a367f5e87a3aec08	251029	validated
4da26ea9-45bd-48fe-9f29-ca7fb696c23a	924afca6-26ba-4445-8d61-74bd5ae35685.htseq.counts.gz	d361bce728beac11ae268f63f59f1cb9	255279	validated
4ff42fbc-6d70-4536-9961-ab3f32c32fba	3bed5ca8-5fa8-49b8-aebe-8bd3b9075f9b.htseq.counts.gz	b876c07876e9c45262feacd5fbb4e3f2	255425	validated
515d4301-f912-4617-bdd1-6fda9e268c56	ab23d90a-ed58-4aec-b9bc-ba14d833ae68.htseq.counts.gz	3993e647a955385f7502261f3f97a978	256171	validated
51fa427e-ba30-4d51-93bf-d7d6c4dd5386	87bed1c7-0f8e-4415-ad1a-12feecb2e56a.htseq.counts.gz	ed956da3d0e5ee95660b2b22fc98b2bd	244159	validated
5625d06c-7277-4117-a1c4-85668abd15e3	8d351b2d-8078-411c-8a8b-27756e701c29.htseq.counts.gz	0ce7ae5141982128fafaf8b8d32b9c17	249288	validated
582343df-3acb-41e5-8940-db6615f634e1	dde579e0-d792-456b-a66b-f7ec72969680.htseq.counts.gz	38a95606349e37ae086b0762ea507c3f	253157	validated
59d69723-e961-4682-80d7-286a194fc60d	38ed53de-d5bc-4c94-8f5d-c2b8e8e65782.htseq.counts.gz	4e3003f65927c731aa85476e02c5d199	244299	validated
5a70e4d5-bedf-4921-9080-341710934531	2a8baa55-f7f6-43a0-bed3-491b3e3f9399.htseq.counts.gz	2cb05578a441b84c7151d2b3265032b0	257511	validated
5af04f7a-b307-4cf3-9bd8-7ce2c8698cc0	7a2815fa-4e07-4d3c-ab0a-6ab62e4b3216.htseq.counts.gz	9e4a0bad58ad148ad81c4dd89193711d	254657	validated
5b11f291-8bd7-4ff0-8c8c-7a270b88d080	31804f20-e3a0-4119-99b5-1ad285b46775.htseq.counts.gz	086e2cc869f9449e00e96137719fb6c1	257556	validated
5d98c562-3b6c-458d-bc65-079e5d19137b	fa77c95f-1ec9-439f-81bd-7ec7a62ecbe0.htseq.counts.gz	3e43fb3ef94a019406498150022abb4e	252627	validated
5e44b239-62bc-4233-96b6-5065a2fc31e7	ace439dd-127d-4f64-8028-506fd5ea03de.htseq.counts.gz	57e573f34d0d5c373ecf875ee873774a	251993	validated
60d8875f-39f6-49dc-ab01-1958b4314f24	d0b25a83-b0a8-4466-b928-18b68e33dd17.htseq.counts.gz	22a97123d2b188995a52c89d949f4d53	252432	validated
61f87fd7-2eb1-45da-bad8-747dd19e95a8	03611591-08da-45c5-bfe5-ce511a2cc341.htseq.counts.gz	c4ca4f2a71f38f57e0fa586c182020f8	256905	validated
62bfc352-538e-4dc9-90e1-c1cf77b31858	1c3e2b57-9927-4821-9842-4c62ed8c2907.htseq.counts.gz	1a2dd26a77bd17ecd8c35667d57e4cab	251082	validated
63c52fe8-c669-4ed1-9db1-35dc46efe279	dcfbb975-9b59-4afb-8735-84206200af7a.htseq.counts.gz	7c1b46e1bce5082b62c9bdc8f334fb98	254227	validated
6678947b-d914-4c3b-be5d-404e6f42b4a0	7b33490c-6699-4393-8085-803afadbc344.htseq.counts.gz	21de922bcccece6e10fb4159b2d82d91	256224	validated
687e2c81-ce43-4df9-a238-ed84661ff0c4	36c6972a-3041-478c-a68d-702af9cc4954.htseq.counts.gz	f6d811c1f9a24e2b2ca060832ce49b01	248318	validated
698dda04-145e-44ca-bb2e-db2450708a9d	4eabde76-a065-4dff-8480-722a9a5f0c5c.htseq.counts.gz	9563aed7f91013d78549bf7adfea7454	253762	validated
6adebb00-9580-4906-991e-dd8805f33cc2	544c1ce8-30a8-4532-8d61-491185ca1813.htseq.counts.gz	d854d1c7454d6e8f1eec90baafd717ee	254226	validated
6cb6c206-0249-419d-9d15-bfc405ed8778	8a1347e6-3475-48aa-af4a-87b7866c4a85.htseq.counts.gz	cc0fc837a740fb149a05042290bace97	254160	validated
6cb9b666-ac26-48dc-8fb0-cd9e3d0e17cd	c4f04946-d3e7-4f18-87b3-ea8ab5dbc82c.htseq.counts.gz	1ed1a86f5a9da6a9ace541187dc22c47	250238	validated
6ce37153-d523-437a-ac96-c098a0c9eb60	783a2365-c4a2-4db4-ab14-d52e603d8230.htseq.counts.gz	e4372edbd7743aca9f18930a1f29fdbb	252417	validated
6cf23290-1888-4398-8585-76d06efa261f	913e6383-a422-4429-8385-c5ad8d90386c.htseq.counts.gz	79fa80700da03f7196752ab50f0cc57d	253836	validated
73d90b82-a82d-46bc-8907-7e839bf5cbf1	31831b63-194f-4031-bb8f-ac74e4d5ea16.htseq.counts.gz	50b74d185672bd5ac0d452c40e9e67a7	253521	validated
740a699f-e65c-4dd6-948e-c5a00fd46fc8	03ba09dd-2589-42ab-afe1-cf0493ba15a1.htseq.counts.gz	840c7c9066d2b730f6eaf33ed39094a8	251259	validated
74a62314-d382-4fef-ac94-8acf4ae70b36	bf78a3d4-5bd8-47fd-8dbd-c46834a86eab.htseq.counts.gz	6e7cc41eadc57724d340dd7a55ffb639	259498	validated
7ac4a71e-636a-4640-9aed-997b882e1a80	5e480597-1410-4c25-bc82-6712d2743187.htseq.counts.gz	4a8c245b18dd4066e5912ce691e1fb75	260569	validated
7cd227a3-f901-4c3a-897e-aae50cc7154e	cead40ee-a5f8-4ce8-8273-bb8daedf0d5b.htseq.counts.gz	30a647c93181b528c67ef8f756bfc897	248909	validated
7e41565e-ccf3-43ca-bc1a-73c6a789c67f	11571d6e-b840-4492-9bd4-700a925d83ea.htseq.counts.gz	640ebcfd9b9a39352bee1ff16e780cc9	246031	validated
814f73a7-04f6-4b30-810e-90c557ea1e84	3a55c873-bda1-4c1f-89fb-89925e08008c.htseq.counts.gz	df4a24623ca90b60eeef8351487dc1ee	245647	validated
818d01aa-eb94-4461-8586-2d1b7c8ef60d	80dfa38c-5905-4a58-bb0c-246dccc2bbc7.htseq.counts.gz	37db5442409c49742709155364ac9554	257791	validated
81e85c7e-ba93-4983-a5dd-1aeaa959d933	c1a0a479-2801-44a2-b691-1d156a3e5f34.htseq.counts.gz	2f476e13ac38b22ff550b22037fcc70a	252158	validated
833e9000-6d4a-4884-8e4d-4643fc3620e3	e659b3e8-7f6b-4ba7-9bf8-689cadc1a615.htseq.counts.gz	ce2cd395cc9d0261b9132e2b7eb6d05a	250022	validated
8762eacd-dd02-4f83-a202-af8d5057a8df	cf655a50-5d76-4625-a3d1-12643de2c2b3.htseq.counts.gz	113a19a1522961403107e245b24feb3f	252868	validated
8cf4c669-ab49-41a6-b493-2b95e0e5dc15	5e010a9a-7f65-434b-ae4c-43948461187c.htseq.counts.gz	a39fc233e838a1c6b3dcf198cf11a704	258144	validated
8e06ea1c-dbca-4b01-8f00-e4259507a77a	04df2e2a-04c6-4a8d-9bf3-b7a7a075101e.htseq.counts.gz	2ddac17e810ae67a50a5bb2953044135	244236	validated
8e371293-9e63-47af-bd5a-e78fb74bd5c7	a75a9fcd-cc1d-4ef6-a213-dd468217ad5b.htseq.counts.gz	45202deba27e9dd448fdc391ab9a4f58	252631	validated
8eb58192-2784-4451-9cb4-e93c328e6b5e	fd973a6f-54c1-4da1-afb8-7c74cf7aafcd.htseq.counts.gz	b7f62fea47cbd0460982a9607133ceac	253888	validated
8f05e203-92c8-4c12-833c-c2987d9c1013	5081bdea-794f-4547-8a5e-507496e2a052.htseq.counts.gz	2d50169395b81591bf94ad84350466a7	245707	validated
9127e11a-14e9-42cb-8202-89ec0ec630d3	481e95c0-3a19-48fe-a119-3245ffe4f83f.htseq.counts.gz	4a179727249e9269e084e7faa4a7aa59	240908	validated
921efb13-4d40-4355-bfad-a273fae885d9	d50c9013-3aee-4b1f-be93-225e568da7c3.htseq.counts.gz	de032c7821cd295e454ad810a20b56c8	256782	validated
931e5b4c-523c-438d-804c-b2d18e8b6d6e	c3479764-edbf-49ba-afd0-9d7981b715c0.htseq.counts.gz	ead3339ee78bcb51b7e989048a6991cf	251565	validated
93a911b0-b440-4188-a17b-9f4e6f94c0eb	3703b521-f9b6-405e-9f59-4adbaa7d4aca.htseq.counts.gz	6c08a9f084a9a11d18d3d6c4881907ed	247284	validated
970afe0e-6988-4938-98eb-cf2afbaf0a92	358f2893-02b2-4d36-9c76-b818c28b6027.htseq.counts.gz	d5742d3ff427d24972ee93bcd572d031	246229	validated
98546094-d224-4f66-b33b-87587d83bfb3	bf1213f6-7956-47a8-a7d1-881d9d83971d.htseq.counts.gz	f35646e3abac308aa75eff9785bf144a	253473	validated
9a09d0bd-768a-4ce7-9955-35803ad9c925	78e7d9ea-de99-488a-a87e-c7ff3e3bd8cf.htseq.counts.gz	9628c0cdb96035451ee1438d4c9b3ba8	250382	validated
9b5fc6c0-0d11-414f-a8d5-ac89c8726408	20f1ae84-332f-4efc-aae5-54e28917d0ed.htseq.counts.gz	75e9424149b3493b7a7c17e3e79f2e8a	253380	validated
9b8bb78f-51aa-46a8-96c2-fb6a11891158	15a44c9d-7c84-4170-96a1-358dd796aa65.htseq.counts.gz	7b1d993a9ad5a0ad808196acdf168d6a	249218	validated
9deff463-3986-4a92-8a59-7ef3c4be2f89	d8db22cf-377f-4a0b-b7a7-9d49073ad5b3.htseq.counts.gz	a2c11fc29a78c16d728093128342dabf	255366	validated
9e5ebe15-b97e-481c-84ac-f9ce0827038c	46551ef6-d1de-43c3-8ea5-5ade8a5bffd7.htseq.counts.gz	4074271841750c4fc8f98859f818ad81	253272	validated
9e95d141-0f3f-4360-8d1d-79eb75b7421e	84e37eb7-3a48-4115-803a-481080a0a4f9.htseq.counts.gz	daeb5a9d7c349c23fe76f6109124a5f1	242010	validated
9ed7cfc5-da88-486c-a2c9-4ee7dae02fb9	1ea50a97-2adb-4252-aec8-2fe94d49b0a0.htseq.counts.gz	e4a43f31ef2d7f0519a3e3698644c34e	254500	validated
a36c36e4-5105-42dc-9f53-c5c24f671889	160aee04-df36-4e94-90c5-b01b2991ba48.htseq.counts.gz	5bfcf565af4f386185075822468a0d7a	244200	validated
a5377808-8976-4d64-9375-ca744138e266	fe506b98-0733-43c9-943a-be9b12f1c2fb.htseq.counts.gz	b0eb24e33ba1e2c89b0bcc272266ca2f	245225	validated
a608094f-f3cc-410e-be5d-49e455c71d6f	0622c348-1f05-4f21-8486-d5bb9399f7be.htseq.counts.gz	804b10e5b759817c92b81e46628e04d0	253847	validated
a624d067-e74e-4825-adbf-3f0f294f89e7	76a194e5-ba36-4e81-b0b4-6c22a69fe9b5.htseq.counts.gz	d1bd1f37a01725d674057406b02ec22a	257052	validated
a857a70e-7c6a-4b92-a068-c5d569db0b5f	ff73b9bb-de12-434d-9550-3148c642442b.htseq.counts.gz	60500f3521bc4795b725d420c3749223	251761	validated
a966e532-0cc5-4efa-bfbb-b0edfb18920b	d84aecda-2187-40e3-b2b5-2bb18e735ef2.htseq.counts.gz	3067b519fca84dd6fb5b9bb5b7fa1b71	254843	validated
a96f2add-957a-449a-bb0c-f2a86b91767a	011ee3e1-37bd-47c1-9092-a24dffd3d5f5.htseq.counts.gz	cdf3a12f44c45b23d462614e421983a7	259641	validated
abf6eaf4-3ce3-4d38-884b-ac456dd0b4bf	90e6d83e-fb1b-44e9-8180-8c449c3de211.htseq.counts.gz	016709d868d6250b6ca1b798526f4d97	243257	validated
adb627bc-9164-4b3c-a6ab-cd1a9471bf4f	35a8e351-3d56-4ab6-b537-329ce838ded2.htseq.counts.gz	26200a8934d43bbcc0f239edc43c02e6	252198	validated
aecc482d-8368-4d4d-91ea-5c6b8dfc8474	d60b1d68-c859-43af-b9bd-1a7dae06c804.htseq.counts.gz	22052babc1676f15781f1dba0d75abba	244825	validated
af9bb55a-5b37-4f9e-81f0-6e26b549bc91	318c0704-800c-4d48-ae42-26336a703da3.htseq.counts.gz	bbd0a5e1dd9896f3b75ee490caa20142	247969	validated
b0d1a890-cfe7-40af-a35d-9a8cdf495153	1e8fc71c-1a15-419c-8120-3736e9770dbd.htseq.counts.gz	e2bc932fe0fda885f405a6d653a3707e	250883	validated
b0dadf35-e16a-4783-8b04-f65fca4477c6	f67f1243-3126-4dea-98bf-186ad3b3e164.htseq.counts.gz	5218ce72bbab862d97816115d2de0d71	251402	validated
b26599ce-2389-4f0a-94f5-8486e47402f2	779250be-012c-4e5b-9b4e-258192607c4b.htseq.counts.gz	d46be0327d57e1b372deda9302f46c6b	256596	validated
b2a859ea-e206-4e34-84b7-e51748471838	47807887-8bda-45be-a466-4970f198ce4d.htseq.counts.gz	290da53092196def4c82afd3e89325cd	258753	validated
b4363455-508d-44dc-95a0-6a49f31aeb33	62b665c7-bb8a-4e6e-a21a-10d5ea519d1a.htseq.counts.gz	36b9386883724ef882e1419b86c50cf4	253795	validated
b53576ba-4212-4057-b8e5-f20b80679192	3de80dcb-4ff2-4125-b8e6-9e06ec1cd833.htseq.counts.gz	ae07bbbc615a3103a7fc5ed787599bd7	256127	validated
b5b09d15-d884-4ed5-8288-f78ea1ada68f	70c8b949-6b79-437e-8470-6648096471e5.htseq.counts.gz	bc880d032d3440a846eba3fa64001a78	257039	validated
b86a8eb7-cae9-4ff0-b232-4d58fcc82e00	0c96fbc3-6f9f-4b4c-a8e5-3f5b344b7063.htseq.counts.gz	a67306ede2feebc2dcb595bb41f0c402	271385	validated
bcc3ca87-4c57-439c-8582-c00c0d98ea9e	6d0cf353-e818-4173-a200-2c8dd85d49f1.htseq.counts.gz	fba649a47a21382dcbf3129765f93d67	248456	validated
c172bb08-bb3a-42d8-9fff-e7aa8fe090b6	85593c7d-7441-4d41-81d3-aaa17c7e398b.htseq.counts.gz	f665bf635db6d70fd7f339089d77d2df	256082	validated
c3eaf22a-77c6-421e-a610-00e393709f61	8e536759-ed60-418c-8a0b-4de7a6cb1b5f.htseq.counts.gz	9268cc952584680d9eeffb79bab5e86e	251519	validated
c5122166-e673-4315-abaa-121b2da44930	c1edcfd5-32b1-40fd-b5e9-bbc4ab00625c.htseq.counts.gz	2fe274673a1ef5da010fe42a4b1ca5ac	252899	validated
c5311c25-8a5c-4e7f-9051-a71c26b6d6e1	25b57a17-29ab-41f6-8809-45cf5b58a329.htseq.counts.gz	77f07018a8770b54f5ce24459de9f02f	257335	validated
c7ca507a-e532-4e59-b0e3-59aa9a522511	c81a6334-9098-4add-8e64-186606676c93.htseq.counts.gz	9bc66a7d3475662d7d382238aa35cb7f	252218	validated
c933655d-9ee5-4753-9eb5-5028958bff33	23e449b8-2d88-4820-8e5a-e010d0538d0a.htseq.counts.gz	7f3b03eaf89c2d91a7cc71beac9b4557	251071	validated
caa3689c-1b64-468d-9ecc-3e83fda2e0ed	5e191398-2338-4617-ac0d-ca8757a8cf48.htseq.counts.gz	e2a02b9b887e91d6a0fdf8dcc33ed99a	254186	validated
cdf204e6-e128-43a6-b893-3727c05869d7	6020245b-2956-46cf-9048-fbc09709ab22.htseq.counts.gz	dfe6eb9ff5efe87d5cfc7f159f173b17	256230	validated
cea94145-703e-4142-8412-b486295d0dc3	731af067-9958-4967-b638-fc2a8a6bcf1f.htseq.counts.gz	cd1985533970eb0307771128f6029885	258333	validated
cffb54e6-03d9-46d1-88a9-5d829aea15e6	8ff70f54-8735-40b1-a556-b96e8889cc0f.htseq.counts.gz	655add1b4e7341b0093940ff1e8d856b	255840	validated
d2ddb984-0541-4cb9-9449-7d013ac77d25	769d968d-bf8e-4bb7-93ec-47a131d7f2d5.htseq.counts.gz	d220435571475448fc3924c27fd249cc	253878	validated
d46397c0-cda4-4109-8c70-42b7ab4a1f9f	cdeabe84-4e20-4777-b944-44eeb8b0818c.htseq.counts.gz	299cc5cf12ab6a784be203b91f96732e	255891	validated
d4935d78-9cac-47be-9b79-ed6b506ad79a	a33fd703-0e9d-4b9a-9650-7b8fcb86aeb2.htseq.counts.gz	885f4900c676b1d96412069bcef793d3	263956	validated
d588cd9f-718d-4e00-9cbf-4ebc10cf275e	fc2fcb44-c5cb-4b1a-822d-552f32866fe3.htseq.counts.gz	319d986e279be78d619d29aa04b66229	253824	validated
d58f1c61-268e-45df-a682-b8ece61e68bb	b6fd2d99-73d8-4881-a03c-fdc3c47cbd12.htseq.counts.gz	f61823ae7f7644bce6b9f5d7b9f564da	252013	validated
d69c53c7-b006-4dc9-8765-6c25c137d378	c4fbad39-af28-4011-86d8-ac700e3af78d.htseq.counts.gz	05f645d9d769f1c595efb06df76131e1	255239	validated
d9249d25-d852-4008-a71e-dd9be6cb68e9	fbdb830c-2f70-45f5-a2d6-2d8317301af3.htseq.counts.gz	ff06ba6ee5c0d6b9875310f592c5b9ff	243981	validated
da02721e-765a-4fb2-8167-baaebe3396da	a861c037-da5e-480a-a006-d2747114b1dc.htseq.counts.gz	981fa5b281e233071d5e4ef2aeaba900	260032	validated
da9964ce-1aaf-45ef-87f1-53a2e7ce47c0	65989e95-b9e2-4972-b75b-ea22969d59cb.htseq.counts.gz	8725d7f83d121acab1c23c719ce216b1	240100	validated
dd16c5aa-2405-4a34-86b7-6edbc3ee460e	9ccbd5f1-d73c-4e77-b876-4cca362218b7.htseq.counts.gz	07603d3aa6ead4b1ef696537faf8e1d0	248260	validated
dda3010e-26e1-4d54-8667-1025f815a4d8	e76fdeee-f996-4140-9dea-66794183e0ad.htseq.counts.gz	058be0e24f02efd1bf8d319e2c73f3a4	244241	validated
e0e94378-78de-499e-a7f8-de6dcb252902	fa0419a3-7d4d-40fe-aceb-3d70965387e3.htseq.counts.gz	5a1534a8f685f749f03a998783fe34b0	252414	validated
e4e4df95-84e9-4811-9ff9-d3bf4f3be116	908d56cc-fda7-431b-963c-e8ca753f5561.htseq.counts.gz	80b86dca2198ca1b03c4995a59b970f4	241890	validated
e83c657f-23e4-40a6-9146-82ec37935a54	882579bb-701e-415d-b45a-991289771cec.htseq.counts.gz	dbe26dbf01781b9ad75b4bd7dcf55921	257960	validated
ead8bb57-7580-4e2a-b01c-3e2912e917bf	72c3c054-1cce-46be-a01c-86b96aeea1f8.htseq.counts.gz	2e323ddaa5a899a1c106a36befd09ea8	253827	validated
edfb6fac-0382-4c24-81c2-649713c899e5	dd5a0067-d77e-40e7-a42f-064d7cfab3d6.htseq.counts.gz	79d9109420a32d32fd114f0ccf41b671	256540	validated
ee2e846b-3bc4-43ec-9c2a-eb1f3e909da8	a1677081-1019-45b1-be7c-420ba066a421.htseq.counts.gz	25ebb15f74d692e71577df83a0d7477e	253874	validated
f3e97d7c-6f7c-41ab-8983-01fb9ba3195a	7b0bb368-7e9c-4638-9ecc-d1a00ca64ae7.htseq.counts.gz	d773caed71df326492c148a65af359ae	249467	validated
f53a0766-4d67-4b0a-89b3-e11933f38eef	583c83ca-b9dd-46d2-811d-a4cde176ee24.htseq.counts.gz	d3657710f61d5509af5910c9abc82b02	251400	validated
02946a98-ce9e-4377-8f22-872c626a7bdf	d3c8e944-b95d-4e64-a3c8-5abe77e6b992.htseq.counts.gz	4c7e49931b25b4e01c6dea1721f3c335	251970	validated
036be30b-9530-4a92-94f6-5465ee6f1faf	ffea1798-2d46-4425-b43d-823c4e512a43.htseq.counts.gz	e7bb8d0b26195cdcaf281eb36a5940bf	249178	validated
